tg_id;id;balance_ap;15353931;20000000;pos
1634857564;225585;35;2,27955E-06;45,59093043;25141
6303047366;11093;34;2,21442E-06;44,28833241;25142
1864447621;18115;34;2,21442E-06;44,28833241;25143
823950509;22529;34;2,21442E-06;44,28833241;25144
853512646;26470;34;2,21442E-06;44,28833241;25145
6930363986;34198;34;2,21442E-06;44,28833241;25146
7110974517;36858;34;2,21442E-06;44,28833241;25147
5464732473;55998;34;2,21442E-06;44,28833241;25148
5590453691;60396;34;2,21442E-06;44,28833241;25149
624718721;68458;34;2,21442E-06;44,28833241;25150
5086874871;74524;34;2,21442E-06;44,28833241;25151
5524145193;78933;34;2,21442E-06;44,28833241;25152
5476558039;79402;34;2,21442E-06;44,28833241;25153
1999290434;84499;34;2,21442E-06;44,28833241;25154
6062374727;87842;34;2,21442E-06;44,28833241;25155
459114726;89678;34;2,21442E-06;44,28833241;25156
1134312722;90131;34;2,21442E-06;44,28833241;25157
956868956;94051;34;2,21442E-06;44,28833241;25158
95558757;95284;34;2,21442E-06;44,28833241;25159
6004880607;97956;34;2,21442E-06;44,28833241;25160
907674843;108069;34;2,21442E-06;44,28833241;25161
6871552186;121395;34;2,21442E-06;44,28833241;25162
128685819;129898;34;2,21442E-06;44,28833241;25163
549493226;130361;34;2,21442E-06;44,28833241;25164
6052637713;136080;34;2,21442E-06;44,28833241;25165
6429868358;149617;34;2,21442E-06;44,28833241;25166
127553188;150037;34;2,21442E-06;44,28833241;25167
965549622;159096;34;2,21442E-06;44,28833241;25168
6601330514;161071;34;2,21442E-06;44,28833241;25169
6330956034;161472;34;2,21442E-06;44,28833241;25170
5724758581;165416;34;2,21442E-06;44,28833241;25171
8003038062;182600;34;2,21442E-06;44,28833241;25172
7135884280;188029;34;2,21442E-06;44,28833241;25173
975036332;197676;34;2,21442E-06;44,28833241;25174
1304944667;213024;34;2,21442E-06;44,28833241;25175
5380183313;216865;34;2,21442E-06;44,28833241;25176
6015266432;226958;34;2,21442E-06;44,28833241;25177
109555352;231063;34;2,21442E-06;44,28833241;25178
5644256935;235069;34;2,21442E-06;44,28833241;25179
765819685;236959;34;2,21442E-06;44,28833241;25180
6415455248;238180;34;2,21442E-06;44,28833241;25181
6695698920;342;33;2,14929E-06;42,9857344;25182
585144475;1308;33;2,14929E-06;42,9857344;25183
859573678;18199;33;2,14929E-06;42,9857344;25184
7416383053;18413;33;2,14929E-06;42,9857344;25185
1515994154;29489;33;2,14929E-06;42,9857344;25186
6792030855;32980;33;2,14929E-06;42,9857344;25187
151318861;67840;33;2,14929E-06;42,9857344;25188
93830623;67861;33;2,14929E-06;42,9857344;25189
6614479561;77468;33;2,14929E-06;42,9857344;25190
142136770;80044;33;2,14929E-06;42,9857344;25191
5012244954;84706;33;2,14929E-06;42,9857344;25192
1776669013;91119;33;2,14929E-06;42,9857344;25193
370300819;95305;33;2,14929E-06;42,9857344;25194
5697699376;96066;33;2,14929E-06;42,9857344;25195
303483089;99267;33;2,14929E-06;42,9857344;25196
312765093;99432;33;2,14929E-06;42,9857344;25197
2101180739;111474;33;2,14929E-06;42,9857344;25198
6950328190;112783;33;2,14929E-06;42,9857344;25199
7575968597;114678;33;2,14929E-06;42,9857344;25200
6768354454;117687;33;2,14929E-06;42,9857344;25201
1196920970;121135;33;2,14929E-06;42,9857344;25202
5234071046;134558;33;2,14929E-06;42,9857344;25203
8011651620;136921;33;2,14929E-06;42,9857344;25204
1394598786;143663;33;2,14929E-06;42,9857344;25205
7667289998;143884;33;2,14929E-06;42,9857344;25206
6559705361;158554;33;2,14929E-06;42,9857344;25207
7540879927;163388;33;2,14929E-06;42,9857344;25208
1363268888;164709;33;2,14929E-06;42,9857344;25209
6745146954;168909;33;2,14929E-06;42,9857344;25210
949991468;170707;33;2,14929E-06;42,9857344;25211
6099789361;174581;33;2,14929E-06;42,9857344;25212
6754096486;177153;33;2,14929E-06;42,9857344;25213
1890400147;177914;33;2,14929E-06;42,9857344;25214
482255195;186879;33;2,14929E-06;42,9857344;25215
6721407892;187547;33;2,14929E-06;42,9857344;25216
6493597820;188256;33;2,14929E-06;42,9857344;25217
5283046852;190661;33;2,14929E-06;42,9857344;25218
7372688907;197408;33;2,14929E-06;42,9857344;25219
1669823044;197911;33;2,14929E-06;42,9857344;25220
7243476110;201183;33;2,14929E-06;42,9857344;25221
1270292847;202010;33;2,14929E-06;42,9857344;25222
6721339626;203487;33;2,14929E-06;42,9857344;25223
538250895;208235;33;2,14929E-06;42,9857344;25224
6292231213;218971;33;2,14929E-06;42,9857344;25225
784461079;222934;33;2,14929E-06;42,9857344;25226
611602913;227648;33;2,14929E-06;42,9857344;25227
1802569427;229734;33;2,14929E-06;42,9857344;25228
854728466;18624;32;2,08416E-06;41,68313639;25229
7288663766;20683;32;2,08416E-06;41,68313639;25230
6856860189;22442;32;2,08416E-06;41,68313639;25231
2080789979;39545;32;2,08416E-06;41,68313639;25232
393643238;48116;32;2,08416E-06;41,68313639;25233
6083440314;51196;32;2,08416E-06;41,68313639;25234
6747436977;54073;32;2,08416E-06;41,68313639;25235
222456734;62178;32;2,08416E-06;41,68313639;25236
151567021;84500;32;2,08416E-06;41,68313639;25237
680190895;86742;32;2,08416E-06;41,68313639;25238
2045500678;93957;32;2,08416E-06;41,68313639;25239
5428665819;102589;32;2,08416E-06;41,68313639;25240
1658010747;109788;32;2,08416E-06;41,68313639;25241
541329955;113042;32;2,08416E-06;41,68313639;25242
1519976974;113944;32;2,08416E-06;41,68313639;25243
5163725985;121416;32;2,08416E-06;41,68313639;25244
6680338136;129590;32;2,08416E-06;41,68313639;25245
6852614838;133441;32;2,08416E-06;41,68313639;25246
431714090;136741;32;2,08416E-06;41,68313639;25247
6938875695;137598;32;2,08416E-06;41,68313639;25248
198106013;142808;32;2,08416E-06;41,68313639;25249
414476798;144118;32;2,08416E-06;41,68313639;25250
468285838;144883;32;2,08416E-06;41,68313639;25251
713570160;146175;32;2,08416E-06;41,68313639;25252
412071178;156337;32;2,08416E-06;41,68313639;25253
5858571112;166061;32;2,08416E-06;41,68313639;25254
427912255;167862;32;2,08416E-06;41,68313639;25255
1496321014;171347;32;2,08416E-06;41,68313639;25256
235204796;174005;32;2,08416E-06;41,68313639;25257
238365829;174676;32;2,08416E-06;41,68313639;25258
6355282019;176170;32;2,08416E-06;41,68313639;25259
503579668;179145;32;2,08416E-06;41,68313639;25260
1917718698;191951;32;2,08416E-06;41,68313639;25261
6822704970;199094;32;2,08416E-06;41,68313639;25262
7466400565;208174;32;2,08416E-06;41,68313639;25263
6999721385;229064;32;2,08416E-06;41,68313639;25264
6474389019;229435;32;2,08416E-06;41,68313639;25265
6454579998;231574;32;2,08416E-06;41,68313639;25266
1399037038;237296;32;2,08416E-06;41,68313639;25267
7393650651;238514;32;2,08416E-06;41,68313639;25268
1929099944;2109;31;2,01903E-06;40,38053838;25269
314726236;14658;31;2,01903E-06;40,38053838;25270
6506391226;34804;31;2,01903E-06;40,38053838;25271
622019085;46633;31;2,01903E-06;40,38053838;25272
6299838062;51291;31;2,01903E-06;40,38053838;25273
5188442092;52691;31;2,01903E-06;40,38053838;25274
725814090;56713;31;2,01903E-06;40,38053838;25275
1362570396;57324;31;2,01903E-06;40,38053838;25276
6010225433;58890;31;2,01903E-06;40,38053838;25277
768554567;63874;31;2,01903E-06;40,38053838;25278
7233143011;64608;31;2,01903E-06;40,38053838;25279
7477376213;65019;31;2,01903E-06;40,38053838;25280
1144481990;67675;31;2,01903E-06;40,38053838;25281
884126158;70279;31;2,01903E-06;40,38053838;25282
818430674;71582;31;2,01903E-06;40,38053838;25283
5491722367;79017;31;2,01903E-06;40,38053838;25284
459226198;83299;31;2,01903E-06;40,38053838;25285
6837915337;84559;31;2,01903E-06;40,38053838;25286
1389257656;90977;31;2,01903E-06;40,38053838;25287
6232607846;96075;31;2,01903E-06;40,38053838;25288
6712323939;103717;31;2,01903E-06;40,38053838;25289
7591965172;114943;31;2,01903E-06;40,38053838;25290
1129962495;119822;31;2,01903E-06;40,38053838;25291
418666498;124005;31;2,01903E-06;40,38053838;25292
7045301406;124460;31;2,01903E-06;40,38053838;25293
2025101777;128262;31;2,01903E-06;40,38053838;25294
5997222883;131777;31;2,01903E-06;40,38053838;25295
118038189;135037;31;2,01903E-06;40,38053838;25296
1746610916;142981;31;2,01903E-06;40,38053838;25297
7484968155;155306;31;2,01903E-06;40,38053838;25298
2119166911;158550;31;2,01903E-06;40,38053838;25299
351827032;162218;31;2,01903E-06;40,38053838;25300
875990608;162440;31;2,01903E-06;40,38053838;25301
5445449088;168882;31;2,01903E-06;40,38053838;25302
5951998704;169783;31;2,01903E-06;40,38053838;25303
6226472993;170944;31;2,01903E-06;40,38053838;25304
224566456;174178;31;2,01903E-06;40,38053838;25305
5456674668;175466;31;2,01903E-06;40,38053838;25306
576469535;178179;31;2,01903E-06;40,38053838;25307
5772831500;180832;31;2,01903E-06;40,38053838;25308
994677281;189601;31;2,01903E-06;40,38053838;25309
909641134;198790;31;2,01903E-06;40,38053838;25310
6419670367;199935;31;2,01903E-06;40,38053838;25311
98349485;211409;31;2,01903E-06;40,38053838;25312
2003742045;213450;31;2,01903E-06;40,38053838;25313
7001058193;632;30;1,9539E-06;39,07794037;25314
7328149256;634;30;1,9539E-06;39,07794037;25315
788199057;802;30;1,9539E-06;39,07794037;25316
7515548909;13200;30;1,9539E-06;39,07794037;25317
765740752;15410;30;1,9539E-06;39,07794037;25318
5156663424;18100;30;1,9539E-06;39,07794037;25319
794045140;37809;30;1,9539E-06;39,07794037;25320
6952952301;38376;30;1,9539E-06;39,07794037;25321
586331896;39124;30;1,9539E-06;39,07794037;25322
6789588805;39182;30;1,9539E-06;39,07794037;25323
6438539527;43528;30;1,9539E-06;39,07794037;25324
2089557055;51851;30;1,9539E-06;39,07794037;25325
952600223;59338;30;1,9539E-06;39,07794037;25326
5847370116;66164;30;1,9539E-06;39,07794037;25327
7185591898;67140;30;1,9539E-06;39,07794037;25328
6839600173;68122;30;1,9539E-06;39,07794037;25329
681110380;72306;30;1,9539E-06;39,07794037;25330
6261316096;82648;30;1,9539E-06;39,07794037;25331
1649070875;89794;30;1,9539E-06;39,07794037;25332
6996769388;95758;30;1,9539E-06;39,07794037;25333
6382630434;109778;30;1,9539E-06;39,07794037;25334
6553784488;113672;30;1,9539E-06;39,07794037;25335
458664979;126418;30;1,9539E-06;39,07794037;25336
136685965;126434;30;1,9539E-06;39,07794037;25337
103549865;131130;30;1,9539E-06;39,07794037;25338
6197575149;133303;30;1,9539E-06;39,07794037;25339
881696678;133790;30;1,9539E-06;39,07794037;25340
957252119;144552;30;1,9539E-06;39,07794037;25341
348471273;157622;30;1,9539E-06;39,07794037;25342
105778291;159427;30;1,9539E-06;39,07794037;25343
7477991958;167425;30;1,9539E-06;39,07794037;25344
6587305956;169881;30;1,9539E-06;39,07794037;25345
6303321653;171072;30;1,9539E-06;39,07794037;25346
5436321615;176148;30;1,9539E-06;39,07794037;25347
1130268102;176898;30;1,9539E-06;39,07794037;25348
7232075546;189264;30;1,9539E-06;39,07794037;25349
1948061444;191612;30;1,9539E-06;39,07794037;25350
453387026;204755;30;1,9539E-06;39,07794037;25351
6737895263;211262;30;1,9539E-06;39,07794037;25352
491497030;221272;30;1,9539E-06;39,07794037;25353
6602453828;223637;30;1,9539E-06;39,07794037;25354
119901874;223733;30;1,9539E-06;39,07794037;25355
7456428821;224630;30;1,9539E-06;39,07794037;25356
6703460426;229020;30;1,9539E-06;39,07794037;25357
82592781;238903;30;1,9539E-06;39,07794037;25358
144561098;11557;29;1,88877E-06;37,77534235;25359
6430538567;15525;29;1,88877E-06;37,77534235;25360
6055946335;30291;29;1,88877E-06;37,77534235;25361
113776633;30659;29;1,88877E-06;37,77534235;25362
7199062841;31415;29;1,88877E-06;37,77534235;25363
7140672094;50359;29;1,88877E-06;37,77534235;25364
986296283;59155;29;1,88877E-06;37,77534235;25365
886933964;62916;29;1,88877E-06;37,77534235;25366
1359831500;67682;29;1,88877E-06;37,77534235;25367
6543291168;68202;29;1,88877E-06;37,77534235;25368
7113303409;70387;29;1,88877E-06;37,77534235;25369
986884549;71606;29;1,88877E-06;37,77534235;25370
1237897899;71816;29;1,88877E-06;37,77534235;25371
6633543963;75825;29;1,88877E-06;37,77534235;25372
886027847;76108;29;1,88877E-06;37,77534235;25373
1724065041;84918;29;1,88877E-06;37,77534235;25374
750938998;86286;29;1,88877E-06;37,77534235;25375
798735219;89615;29;1,88877E-06;37,77534235;25376
925282453;91293;29;1,88877E-06;37,77534235;25377
7884096717;91304;29;1,88877E-06;37,77534235;25378
5272825068;92997;29;1,88877E-06;37,77534235;25379
7016699328;94567;29;1,88877E-06;37,77534235;25380
7938644301;100454;29;1,88877E-06;37,77534235;25381
1350969370;102861;29;1,88877E-06;37,77534235;25382
1105651278;117577;29;1,88877E-06;37,77534235;25383
1398679378;119469;29;1,88877E-06;37,77534235;25384
5028590158;137933;29;1,88877E-06;37,77534235;25385
1822627444;138340;29;1,88877E-06;37,77534235;25386
5734468943;156890;29;1,88877E-06;37,77534235;25387
5386964774;167436;29;1,88877E-06;37,77534235;25388
5943415186;172685;29;1,88877E-06;37,77534235;25389
994922404;173891;29;1,88877E-06;37,77534235;25390
1045165348;175764;29;1,88877E-06;37,77534235;25391
543704043;177858;29;1,88877E-06;37,77534235;25392
6739990339;177946;29;1,88877E-06;37,77534235;25393
6677560218;181243;29;1,88877E-06;37,77534235;25394
6123723373;198166;29;1,88877E-06;37,77534235;25395
8191650636;201781;29;1,88877E-06;37,77534235;25396
1913582608;204375;29;1,88877E-06;37,77534235;25397
1322417555;209714;29;1,88877E-06;37,77534235;25398
6462207406;218037;29;1,88877E-06;37,77534235;25399
5255483797;218953;29;1,88877E-06;37,77534235;25400
1824960315;219505;29;1,88877E-06;37,77534235;25401
5245457914;220046;29;1,88877E-06;37,77534235;25402
7358208010;220569;29;1,88877E-06;37,77534235;25403
1550281577;225938;29;1,88877E-06;37,77534235;25404
527513712;228561;29;1,88877E-06;37,77534235;25405
1168647674;235986;29;1,88877E-06;37,77534235;25406
669723903;237919;29;1,88877E-06;37,77534235;25407
967753;983;28;1,82364E-06;36,47274434;25408
7020187028;4476;28;1,82364E-06;36,47274434;25409
1242495496;24058;28;1,82364E-06;36,47274434;25410
7337587879;25313;28;1,82364E-06;36,47274434;25411
96474580;41677;28;1,82364E-06;36,47274434;25412
631251470;42139;28;1,82364E-06;36,47274434;25413
5690911694;56148;28;1,82364E-06;36,47274434;25414
7389436544;56155;28;1,82364E-06;36,47274434;25415
73096453;56235;28;1,82364E-06;36,47274434;25416
1377143196;59348;28;1,82364E-06;36,47274434;25417
5455171336;79955;28;1,82364E-06;36,47274434;25418
6297544200;81902;28;1,82364E-06;36,47274434;25419
5297258036;84052;28;1,82364E-06;36,47274434;25420
1242388469;89319;28;1,82364E-06;36,47274434;25421
494999550;91617;28;1,82364E-06;36,47274434;25422
992821867;93252;28;1,82364E-06;36,47274434;25423
1764033682;93288;28;1,82364E-06;36,47274434;25424
7013746582;101383;28;1,82364E-06;36,47274434;25425
7343245067;102767;28;1,82364E-06;36,47274434;25426
6423034089;110687;28;1,82364E-06;36,47274434;25427
984991594;112410;28;1,82364E-06;36,47274434;25428
1428491898;120660;28;1,82364E-06;36,47274434;25429
1096599640;125019;28;1,82364E-06;36,47274434;25430
1530564116;128567;28;1,82364E-06;36,47274434;25431
349181506;131899;28;1,82364E-06;36,47274434;25432
619493754;160576;28;1,82364E-06;36,47274434;25433
6575517554;167543;28;1,82364E-06;36,47274434;25434
680168686;167576;28;1,82364E-06;36,47274434;25435
6734719305;169889;28;1,82364E-06;36,47274434;25436
1974188228;176654;28;1,82364E-06;36,47274434;25437
6373255622;179639;28;1,82364E-06;36,47274434;25438
7031848197;186725;28;1,82364E-06;36,47274434;25439
5333919281;189038;28;1,82364E-06;36,47274434;25440
1765846561;193686;28;1,82364E-06;36,47274434;25441
582065578;195882;28;1,82364E-06;36,47274434;25442
270171147;203455;28;1,82364E-06;36,47274434;25443
1959588776;213728;28;1,82364E-06;36,47274434;25444
6423082099;1259;27;1,75851E-06;35,17014633;25445
5817618683;13618;27;1,75851E-06;35,17014633;25446
410733061;17883;27;1,75851E-06;35,17014633;25447
1034438585;19560;27;1,75851E-06;35,17014633;25448
903730261;24082;27;1,75851E-06;35,17014633;25449
6052632428;29250;27;1,75851E-06;35,17014633;25450
7358073007;30792;27;1,75851E-06;35,17014633;25451
1411187220;32782;27;1,75851E-06;35,17014633;25452
300558058;36454;27;1,75851E-06;35,17014633;25453
244587327;37512;27;1,75851E-06;35,17014633;25454
5250716274;38832;27;1,75851E-06;35,17014633;25455
6603505581;42093;27;1,75851E-06;35,17014633;25456
7198975657;47320;27;1,75851E-06;35,17014633;25457
414177051;50502;27;1,75851E-06;35,17014633;25458
109683133;52291;27;1,75851E-06;35,17014633;25459
6227049871;61724;27;1,75851E-06;35,17014633;25460
6591834803;64066;27;1,75851E-06;35,17014633;25461
6316935790;65312;27;1,75851E-06;35,17014633;25462
5141448223;68828;27;1,75851E-06;35,17014633;25463
7016814449;69654;27;1,75851E-06;35,17014633;25464
6579109198;79182;27;1,75851E-06;35,17014633;25465
7369401110;82365;27;1,75851E-06;35,17014633;25466
910784664;87316;27;1,75851E-06;35,17014633;25467
6689282160;89579;27;1,75851E-06;35,17014633;25468
1436474490;90342;27;1,75851E-06;35,17014633;25469
6169183493;98964;27;1,75851E-06;35,17014633;25470
1385315994;100618;27;1,75851E-06;35,17014633;25471
7106154348;102130;27;1,75851E-06;35,17014633;25472
203344225;108246;27;1,75851E-06;35,17014633;25473
1090610689;129348;27;1,75851E-06;35,17014633;25474
6683610851;130442;27;1,75851E-06;35,17014633;25475
6454294481;132571;27;1,75851E-06;35,17014633;25476
674160008;135039;27;1,75851E-06;35,17014633;25477
106673318;139289;27;1,75851E-06;35,17014633;25478
5291514159;148475;27;1,75851E-06;35,17014633;25479
899551864;150965;27;1,75851E-06;35,17014633;25480
6582373543;155538;27;1,75851E-06;35,17014633;25481
7481054844;160691;27;1,75851E-06;35,17014633;25482
7143324881;162206;27;1,75851E-06;35,17014633;25483
7280215800;162502;27;1,75851E-06;35,17014633;25484
5164314873;168184;27;1,75851E-06;35,17014633;25485
5956725550;169288;27;1,75851E-06;35,17014633;25486
6726637261;180401;27;1,75851E-06;35,17014633;25487
5781672308;187029;27;1,75851E-06;35,17014633;25488
178665473;194390;27;1,75851E-06;35,17014633;25489
6457845300;201854;27;1,75851E-06;35,17014633;25490
819663853;207355;27;1,75851E-06;35,17014633;25491
7370705492;207677;27;1,75851E-06;35,17014633;25492
89900807;209852;27;1,75851E-06;35,17014633;25493
1027977388;210520;27;1,75851E-06;35,17014633;25494
1588190608;216616;27;1,75851E-06;35,17014633;25495
1430161797;232578;27;1,75851E-06;35,17014633;25496
5809112626;237308;27;1,75851E-06;35,17014633;25497
7005214677;6928;26;1,69338E-06;33,86754832;25498
7212902302;6978;26;1,69338E-06;33,86754832;25499
225766324;7722;26;1,69338E-06;33,86754832;25500
7495471546;17750;26;1,69338E-06;33,86754832;25501
1528696253;21090;26;1,69338E-06;33,86754832;25502
1689089170;34662;26;1,69338E-06;33,86754832;25503
157261148;36216;26;1,69338E-06;33,86754832;25504
452725981;47450;26;1,69338E-06;33,86754832;25505
7919955758;48911;26;1,69338E-06;33,86754832;25506
1058452704;57267;26;1,69338E-06;33,86754832;25507
5683052674;61465;26;1,69338E-06;33,86754832;25508
7011241601;75974;26;1,69338E-06;33,86754832;25509
5057986804;79603;26;1,69338E-06;33,86754832;25510
7377035526;100334;26;1,69338E-06;33,86754832;25511
1961040021;101562;26;1,69338E-06;33,86754832;25512
7433221197;102354;26;1,69338E-06;33,86754832;25513
6292310143;102376;26;1,69338E-06;33,86754832;25514
333525276;103190;26;1,69338E-06;33,86754832;25515
5782796553;120316;26;1,69338E-06;33,86754832;25516
6843826209;126075;26;1,69338E-06;33,86754832;25517
5018742517;131189;26;1,69338E-06;33,86754832;25518
1658737791;131649;26;1,69338E-06;33,86754832;25519
6954718091;133554;26;1,69338E-06;33,86754832;25520
5962971694;134054;26;1,69338E-06;33,86754832;25521
922994462;134378;26;1,69338E-06;33,86754832;25522
6401120282;137963;26;1,69338E-06;33,86754832;25523
5411063530;139483;26;1,69338E-06;33,86754832;25524
2039657592;152647;26;1,69338E-06;33,86754832;25525
6382031665;163860;26;1,69338E-06;33,86754832;25526
6378646319;169757;26;1,69338E-06;33,86754832;25527
6066079530;171769;26;1,69338E-06;33,86754832;25528
6747897807;175709;26;1,69338E-06;33,86754832;25529
6998918577;184101;26;1,69338E-06;33,86754832;25530
6386650981;187084;26;1,69338E-06;33,86754832;25531
6978631006;193254;26;1,69338E-06;33,86754832;25532
1798291333;198077;26;1,69338E-06;33,86754832;25533
6779807115;201801;26;1,69338E-06;33,86754832;25534
6514723076;201816;26;1,69338E-06;33,86754832;25535
5983254672;201906;26;1,69338E-06;33,86754832;25536
5174907540;206888;26;1,69338E-06;33,86754832;25537
1769271014;207540;26;1,69338E-06;33,86754832;25538
84731449;207659;26;1,69338E-06;33,86754832;25539
1294390656;209737;26;1,69338E-06;33,86754832;25540
1265182925;225152;26;1,69338E-06;33,86754832;25541
879114042;238750;26;1,69338E-06;33,86754832;25542
55032281;20238;25;1,62825E-06;32,5649503;25543
532402898;24564;25;1,62825E-06;32,5649503;25544
6923875883;30718;25;1,62825E-06;32,5649503;25545
5515017137;31842;25;1,62825E-06;32,5649503;25546
6364235874;33054;25;1,62825E-06;32,5649503;25547
94592609;35626;25;1,62825E-06;32,5649503;25548
6708082330;43580;25;1,62825E-06;32,5649503;25549
1709329048;49329;25;1,62825E-06;32,5649503;25550
1099521516;51427;25;1,62825E-06;32,5649503;25551
394628914;57461;25;1,62825E-06;32,5649503;25552
6882937791;64740;25;1,62825E-06;32,5649503;25553
5329362224;84850;25;1,62825E-06;32,5649503;25554
1395452527;86422;25;1,62825E-06;32,5649503;25555
1116833911;88885;25;1,62825E-06;32,5649503;25556
1671945266;89396;25;1,62825E-06;32,5649503;25557
2114090595;90405;25;1,62825E-06;32,5649503;25558
628365049;110363;25;1,62825E-06;32,5649503;25559
7411565633;113015;25;1,62825E-06;32,5649503;25560
1829071603;117343;25;1,62825E-06;32,5649503;25561
5408513402;124328;25;1,62825E-06;32,5649503;25562
123299469;131760;25;1,62825E-06;32,5649503;25563
950549521;136733;25;1,62825E-06;32,5649503;25564
6769778780;142052;25;1,62825E-06;32,5649503;25565
5493350360;144519;25;1,62825E-06;32,5649503;25566
7215836759;148857;25;1,62825E-06;32,5649503;25567
7372023212;148858;25;1,62825E-06;32,5649503;25568
7489011600;148859;25;1,62825E-06;32,5649503;25569
5449147155;151651;25;1,62825E-06;32,5649503;25570
443903931;151652;25;1,62825E-06;32,5649503;25571
7504313756;152119;25;1,62825E-06;32,5649503;25572
6876381855;160378;25;1,62825E-06;32,5649503;25573
6815152058;168762;25;1,62825E-06;32,5649503;25574
7151166318;172035;25;1,62825E-06;32,5649503;25575
5233244034;172776;25;1,62825E-06;32,5649503;25576
6895194008;179456;25;1,62825E-06;32,5649503;25577
1354577572;181586;25;1,62825E-06;32,5649503;25578
584389905;183614;25;1,62825E-06;32,5649503;25579
7034994409;187049;25;1,62825E-06;32,5649503;25580
286191414;191987;25;1,62825E-06;32,5649503;25581
8027618548;200965;25;1,62825E-06;32,5649503;25582
179703452;218414;25;1,62825E-06;32,5649503;25583
1661365498;234771;25;1,62825E-06;32,5649503;25584
1941101753;236036;25;1,62825E-06;32,5649503;25585
6658116932;31440;24;1,56312E-06;31,26235229;25586
6719191475;31757;24;1,56312E-06;31,26235229;25587
5073766630;31999;24;1,56312E-06;31,26235229;25588
900721963;39105;24;1,56312E-06;31,26235229;25589
5512397859;40593;24;1,56312E-06;31,26235229;25590
1476381394;47406;24;1,56312E-06;31,26235229;25591
1380817306;50700;24;1,56312E-06;31,26235229;25592
1085704280;52641;24;1,56312E-06;31,26235229;25593
804251137;54684;24;1,56312E-06;31,26235229;25594
6879138772;55203;24;1,56312E-06;31,26235229;25595
503190368;58675;24;1,56312E-06;31,26235229;25596
7232856499;70299;24;1,56312E-06;31,26235229;25597
6114034258;72460;24;1,56312E-06;31,26235229;25598
1881190222;75287;24;1,56312E-06;31,26235229;25599
2019654996;80369;24;1,56312E-06;31,26235229;25600
1616309762;86383;24;1,56312E-06;31,26235229;25601
664102120;91356;24;1,56312E-06;31,26235229;25602
385432016;94019;24;1,56312E-06;31,26235229;25603
1150944043;97810;24;1,56312E-06;31,26235229;25604
6789305529;100177;24;1,56312E-06;31,26235229;25605
1655276746;110297;24;1,56312E-06;31,26235229;25606
479071938;113254;24;1,56312E-06;31,26235229;25607
1785306611;113512;24;1,56312E-06;31,26235229;25608
322983334;114460;24;1,56312E-06;31,26235229;25609
580618667;124405;24;1,56312E-06;31,26235229;25610
7007602191;124872;24;1,56312E-06;31,26235229;25611
5461575845;125063;24;1,56312E-06;31,26235229;25612
5550608418;130657;24;1,56312E-06;31,26235229;25613
518399713;130960;24;1,56312E-06;31,26235229;25614
6164321648;131601;24;1,56312E-06;31,26235229;25615
7430303952;135583;24;1,56312E-06;31,26235229;25616
1980441324;159832;24;1,56312E-06;31,26235229;25617
7398337019;161166;24;1,56312E-06;31,26235229;25618
7117224830;161194;24;1,56312E-06;31,26235229;25619
7466553028;166353;24;1,56312E-06;31,26235229;25620
614373115;171083;24;1,56312E-06;31,26235229;25621
960099511;171706;24;1,56312E-06;31,26235229;25622
1375262423;176665;24;1,56312E-06;31,26235229;25623
5065894973;179403;24;1,56312E-06;31,26235229;25624
950330285;182375;24;1,56312E-06;31,26235229;25625
6111166669;195813;24;1,56312E-06;31,26235229;25626
1821513166;196793;24;1,56312E-06;31,26235229;25627
5371908825;214708;24;1,56312E-06;31,26235229;25628
5784376826;216948;24;1,56312E-06;31,26235229;25629
1941950588;221330;24;1,56312E-06;31,26235229;25630
7174131938;237907;24;1,56312E-06;31,26235229;25631
2079077472;3681;23;1,49799E-06;29,95975428;25632
170885016;5197;23;1,49799E-06;29,95975428;25633
6804936546;5821;23;1,49799E-06;29,95975428;25634
399883134;6485;23;1,49799E-06;29,95975428;25635
1114318222;10077;23;1,49799E-06;29,95975428;25636
6990731204;20641;23;1,49799E-06;29,95975428;25637
5161657126;21256;23;1,49799E-06;29,95975428;25638
6814121356;29393;23;1,49799E-06;29,95975428;25639
385206483;30593;23;1,49799E-06;29,95975428;25640
387114905;36135;23;1,49799E-06;29,95975428;25641
882123717;36485;23;1,49799E-06;29,95975428;25642
5145641988;39037;23;1,49799E-06;29,95975428;25643
7308577133;43993;23;1,49799E-06;29,95975428;25644
7331377938;45954;23;1,49799E-06;29,95975428;25645
1016780144;49207;23;1,49799E-06;29,95975428;25646
334336487;61970;23;1,49799E-06;29,95975428;25647
1110836558;63067;23;1,49799E-06;29,95975428;25648
6272034213;64362;23;1,49799E-06;29,95975428;25649
6709493786;75068;23;1,49799E-06;29,95975428;25650
5002621966;80567;23;1,49799E-06;29,95975428;25651
7112029118;90501;23;1,49799E-06;29,95975428;25652
1909054927;117222;23;1,49799E-06;29,95975428;25653
7774190937;126490;23;1,49799E-06;29,95975428;25654
1198929936;128342;23;1,49799E-06;29,95975428;25655
1310072933;129801;23;1,49799E-06;29,95975428;25656
6788867463;132292;23;1,49799E-06;29,95975428;25657
6292813153;134591;23;1,49799E-06;29,95975428;25658
975326334;136019;23;1,49799E-06;29,95975428;25659
7297517708;136863;23;1,49799E-06;29,95975428;25660
5204929052;148217;23;1,49799E-06;29,95975428;25661
6712175726;157601;23;1,49799E-06;29,95975428;25662
5933538535;158173;23;1,49799E-06;29,95975428;25663
